user_id;movie_id;rating
1776;media-59;4.5
1776;media-241;4.5
1776;media-167;4.0
1776;media-197;3.5
1776;media-366;4.5
1776;media-480;4.0
1776;media-352;3.5
1776;media-478;3.5
1776;media-293;3.5
1776;media-355;4.0
1776;media-312;3.0
1776;media-350;3.5
1776;media-418;4.0
1776;media-17;3.5
1776;media-519;3.5
1776;media-426;3.0
1777;media-448;4.0
1777;media-318;4.0
1777;media-346;4.0
1778;media-412;2.0
1778;media-296;5.0
1778;media-82;4.0
1778;media-59;4.0
1778;media-241;4.5
1778;media-197;4.0
1778;media-346;4.0
1778;media-366;0.5
1778;media-480;2.5
1778;media-323;4.0
1778;media-355;5.0
1778;media-350;4.5
1778;media-418;5.0
1778;media-519;4.5
1778;media-388;3.5
1779;media-346;4.0
1779;media-355;5.0
1779;media-418;5.0
1779;media-105;3.0
1779;media-152;4.5
1779;media-170;4.0
1779;media-393;3.0
1779;media-434;4.5
1779;media-466;3.5
1779;media-498;4.0
1780;media-448;5.0
1780;media-412;3.0
1781;media-517;5.0
1782;media-448;4.0
1782;media-412;3.5
1782;media-167;4.0
1782;media-418;5.0
1782;media-188;3.5
1782;media-245;4.0
1783;media-412;4.0
1783;media-296;4.5
1783;media-197;3.5
1783;media-366;4.0
1783;media-418;4.5
1783;media-362;4.0
1783;media-351;4.0
1783;media-356;3.0
1783;media-345;4.0
1783;media-28;2.0
1783;media-54;2.5
1783;media-157;4.0
1783;media-506;5.0
1784;media-448;5.0
1784;media-296;4.0
1784;media-197;4.0
1784;media-144;2.0
1784;media-255;4.0
1784;media-303;4.0
1784;media-359;3.5
1785;media-448;2.5
1785;media-59;4.0
1785;media-241;3.5
1785;media-197;2.0
1785;media-318;2.5
1785;media-346;2.5
1785;media-6;2.0
1785;media-366;3.5
1785;media-355;3.5
1785;media-362;3.5
1785;media-463;1.0
1785;media-351;3.5
1785;media-298;2.5
1785;media-356;4.0
1785;media-511;5.0
1785;media-345;3.5
1785;media-361;2.5
1785;media-319;4.0
1785;media-109;4.0
1785;media-206;2.5
1785;media-436;5.0
1786;media-448;4.0
1786;media-412;3.0
1786;media-365;3.5
1786;media-296;4.5
1786;media-357;4.5
1786;media-82;3.5
1786;media-59;2.5
1786;media-241;4.5
1786;media-197;3.5
1786;media-366;5.0
1786;media-480;2.5
1786;media-418;3.0
1786;media-89;5.0
1786;media-272;5.0
1786;media-353;4.0
1787;media-59;5.0
1787;media-112;4.0
1787;media-113;3.0
1787;media-133;5.0
1787;media-324;4.0
1788;media-448;4.0
1788;media-167;4.5
1788;media-197;4.0
1788;media-355;5.0
1788;media-418;5.0
1788;media-298;4.5
1788;media-511;5.0
1788;media-15;3.0
1788;media-466;4.0
1789;media-365;5.0
1789;media-357;5.0
1789;media-82;5.0
1789;media-197;3.0
1789;media-138;1.0
1789;media-244;4.0
1790;media-59;5.0
1790;media-346;4.0
1790;media-335;3.0
1790;media-397;1.0
1791;media-448;4.5
1791;media-357;4.0
1791;media-82;4.5
1791;media-59;3.5
1791;media-167;3.5
1791;media-81;4.0
1791;media-339;4.0
1791;media-346;3.5
1791;media-366;4.5
1791;media-480;2.5
1791;media-355;5.0
1791;media-238;3.0
1791;media-350;3.0
1791;media-173;1.0
1791;media-418;5.0
1791;media-406;4.0
1791;media-510;4.5
1792;media-365;5.0
1792;media-296;5.0
1792;media-81;4.0
1792;media-346;4.0
1792;media-19;3.5
1792;media-122;4.0
1792;media-149;4.0
1792;media-174;4.0
1793;media-398;3.0
1794;media-61;4.5
1794;media-228;4.0
1796;media-448;5.0
1796;media-167;5.0
1796;media-81;4.0
1796;media-346;3.0
1796;media-6;2.0
1797;media-167;3.5
1797;media-197;4.0
1797;media-354;5.0
1797;media-346;2.5
1797;media-366;4.0
1797;media-355;4.0
1797;media-462;4.5
1797;media-502;3.0
1798;media-448;4.0
1798;media-365;5.0
1798;media-296;2.0
1798;media-82;4.0
1798;media-59;3.0
1798;media-185;4.0
1799;media-167;4.0
1799;media-355;4.0
1799;media-350;3.0
1799;media-380;4.0
1799;media-425;5.0
1800;media-59;3.5
1801;media-448;5.0
1801;media-503;4.0
1801;media-82;5.0
1801;media-241;4.0
1801;media-167;4.0
1801;media-197;3.0
1801;media-318;4.0
1801;media-346;4.0
1801;media-366;4.0
1801;media-323;2.0
1801;media-89;3.0
1802;media-82;4.0
1802;media-480;4.0
1802;media-52;3.0
1802;media-54;4.0
1802;media-239;3.5
1803;media-448;3.5
1803;media-82;4.5
1803;media-167;5.0
1803;media-197;4.0
1803;media-346;4.5
1803;media-366;3.5
1803;media-355;4.0
1803;media-418;4.0
1803;media-440;3.0
1804;media-448;5.0
1804;media-325;3.0
1804;media-368;0.5
1804;media-399;3.0
1805;media-412;4.0
1805;media-82;4.0
1805;media-279;3.5
1806;media-448;5.0
1806;media-197;3.0
1806;media-346;4.0
1806;media-323;3.0
1806;media-68;4.0
1806;media-94;4.0
1806;media-369;1.0
1807;media-82;2.5
1807;media-167;4.0
1807;media-318;4.0
1807;media-366;4.5
1807;media-351;4.0
1807;media-356;3.5
1807;media-345;4.0
1807;media-207;5.0
1807;media-385;2.0
1808;media-448;5.0
1808;media-412;0.5
1808;media-59;0.5
1808;media-241;5.0
1808;media-197;0.5
1808;media-129;3.5
1808;media-160;5.0
1808;media-295;2.0
1808;media-392;3.0
1808;media-393;5.0
1809;media-241;3.0
1809;media-167;4.0
1809;media-366;4.0
1809;media-455;3.5
1810;media-412;3.5
1810;media-366;4.0
1810;media-355;5.0
1810;media-418;4.5
1810;media-356;4.0
1810;media-345;3.5
1810;media-187;3.0
1811;media-448;4.0
1811;media-503;3.0
1811;media-412;3.0
1811;media-365;5.0
1811;media-296;3.0
1811;media-357;3.0
1811;media-82;5.0
1811;media-59;4.0
1811;media-241;2.0
1811;media-167;5.0
1811;media-197;2.0
1811;media-81;3.0
1811;media-354;4.0
1811;media-339;5.0
1811;media-346;4.0
1811;media-366;4.0
1811;media-480;5.0
1811;media-323;3.0
1811;media-373;1.0
1811;media-355;2.0
1811;media-238;3.0
1811;media-350;5.0
1811;media-418;4.5
1811;media-57;4.0
1811;media-145;4.0
1811;media-230;3.0
1811;media-233;3.0
1812;media-503;4.0
1812;media-296;4.0
1812;media-339;3.5
1812;media-74;1.0
1812;media-95;5.0
1812;media-429;5.0
1813;media-448;5.0
1813;media-412;4.0
1813;media-296;5.0
1813;media-82;4.0
1813;media-241;5.0
1813;media-76;4.0
1814;media-432;3.0
1815;media-503;5.0
1815;media-412;4.0
1815;media-110;3.5
1815;media-469;4.0
1816;media-448;4.0
1816;media-412;3.0
1816;media-39;3.5
1816;media-330;4.0
1817;media-448;5.0
1817;media-412;3.0
1817;media-38;5.0
1817;media-444;3.0
1818;media-82;4.5
1818;media-81;3.0
1818;media-355;4.0
1818;media-276;1.5
1818;media-363;3.0
1819;media-167;4.0
1819;media-243;1.5
1819;media-405;3.0
1820;media-412;4.0
1820;media-353;5.0
1820;media-364;5.0
1820;media-467;3.5
1820;media-475;5.0
1820;media-481;3.0
1821;media-448;3.5
1821;media-412;3.5
1821;media-59;2.0
1821;media-197;3.5
1821;media-366;3.0
1821;media-355;5.0
1821;media-418;4.5
1821;media-519;4.0
1821;media-362;4.0
1821;media-345;5.0
1821;media-379;3.0
1822;media-22;1.5
1822;media-52;4.0
1822;media-299;4.5
1823;media-448;4.0
1823;media-59;5.0
1823;media-167;5.0
1823;media-197;1.0
1823;media-81;5.0
1823;media-267;3.0
1824;media-318;3.0
1824;media-462;4.0
1826;media-448;4.0
1826;media-296;4.0
1826;media-197;4.0
1826;media-366;5.0
1826;media-298;4.5
1827;media-339;3.5
1827;media-366;3.0
1827;media-352;2.5
1827;media-355;4.0
1827;media-350;4.0
1827;media-418;4.0
1827;media-351;4.0
1827;media-356;3.5
1827;media-345;4.5
1827;media-232;4.0
1828;media-448;5.0
1828;media-503;4.5
1828;media-412;3.5
1828;media-59;5.0
1828;media-197;4.5
1828;media-318;5.0
1828;media-366;5.0
1828;media-323;4.0
1828;media-355;5.0
1828;media-350;4.0
1828;media-418;5.0
1828;media-519;4.0
1828;media-362;4.0
1828;media-351;4.5
1828;media-356;3.5
1828;media-345;4.5
1828;media-282;4.0
1828;media-130;4.5
1828;media-31;4.0
1828;media-416;2.5
1829;media-412;4.0
1829;media-106;4.0
1829;media-178;4.5
1830;media-106;4.0
1830;media-415;4.0
1831;media-355;3.0
1831;media-418;3.0
1832;media-412;5.0
1832;media-44;4.0
1832;media-190;4.0
1833;media-366;5.0
1833;media-270;5.0
1834;media-503;3.5
1834;media-129;3.5
1834;media-344;3.0
1834;media-405;4.0
1834;media-461;3.0
1835;media-350;4.0
1835;media-28;5.0
1835;media-100;3.0
1835;media-102;4.0
1836;media-366;4.5
1836;media-248;3.0
1837;media-448;4.5
1837;media-463;3.0
1837;media-15;3.0
1837;media-155;3.0
1837;media-451;4.0
1837;media-253;5.0
1838;media-448;4.0
1838;media-412;3.0
1838;media-71;5.0
1838;media-333;3.0
1838;media-465;3.5
1839;media-503;2.0
1839;media-166;2.5
1839;media-342;5.0
1840;media-448;3.5
1840;media-355;4.5
1840;media-418;4.5
1840;media-351;4.0
1840;media-160;5.0
1840;media-307;5.0
1841;media-6;4.0
1841;media-305;3.0
1841;media-321;4.0
1842;media-296;2.0
1842;media-357;4.0
1842;media-82;5.0
1842;media-366;5.0
1842;media-355;4.0
1842;media-418;4.0
1842;media-345;4.0
1842;media-394;4.0
1842;media-130;0.5
1842;media-440;4.0
1842;media-319;4.0
1842;media-232;3.0
1842;media-127;5.0
1842;media-471;4.0
1843;media-355;4.5
1843;media-418;4.5
1843;media-362;4.0
1843;media-165;5.0
1843;media-451;4.0
1844;media-59;4.0
1844;media-419;1.5
1845;media-448;3.5
1845;media-503;3.5
1845;media-296;2.0
1845;media-59;4.0
1845;media-241;3.5
1845;media-167;4.0
1845;media-197;3.0
1845;media-339;3.5
1845;media-346;3.5
1845;media-366;2.0
1845;media-323;3.5
1845;media-355;5.0
1845;media-418;3.0
1845;media-63;3.0
1845;media-122;4.0
1845;media-423;3.0
1845;media-453;4.0
1846;media-412;3.0
1846;media-365;4.5
1846;media-296;5.0
1846;media-82;4.5
1846;media-59;5.0
1846;media-241;4.5
1846;media-167;3.5
1846;media-81;4.0
1846;media-354;4.0
1846;media-346;4.0
1846;media-366;5.0
1846;media-480;4.5
1846;media-323;4.0
1846;media-355;4.0
1846;media-418;4.5
1846;media-123;3.0
1846;media-215;3.0
1846;media-439;3.0
1847;media-412;4.0
1847;media-449;1.0
1848;media-448;5.0
1848;media-71;3.5
1848;media-76;5.0
1848;media-225;3.0
1848;media-372;3.0
1849;media-448;5.0
1849;media-412;3.0
1850;media-366;5.0
1850;media-355;4.5
1850;media-418;4.5
1850;media-250;4.0
1850;media-345;5.0
1851;media-448;5.0
1851;media-296;5.0
1852;media-448;5.0
1852;media-412;3.0
1852;media-365;5.0
1852;media-296;5.0
1852;media-357;5.0
1852;media-82;5.0
1852;media-241;4.0
1852;media-167;4.0
1852;media-234;4.5
1852;media-257;4.0
1852;media-295;4.0
1853;media-357;4.0
1853;media-366;4.0
1853;media-355;3.5
1853;media-418;4.0
1853;media-519;3.5
1853;media-205;4.0
1853;media-405;4.0
1853;media-414;2.5
1853;media-494;4.5
1853;media-495;4.0
1854;media-366;5.0
1854;media-43;4.0
1854;media-150;3.0
1854;media-257;2.0
1854;media-367;1.5
1855;media-354;4.0
1855;media-144;4.0
1855;media-346;4.5
1855;media-6;4.0
1855;media-323;3.5
1855;media-355;5.0
1855;media-312;3.0
1855;media-350;5.0
1855;media-26;4.5
1855;media-137;4.5
1855;media-370;5.0
1855;media-408;5.0
1855;media-416;3.0
1855;media-500;4.5
1856;media-448;4.0
1856;media-125;2.0
1857;media-448;1.5
1857;media-82;3.5
1857;media-366;2.0
1857;media-418;2.0
1858;media-412;3.0
1858;media-21;2.5
1858;media-491;3.0
1859;media-412;4.0
1859;media-82;5.0
1859;media-59;4.0
1859;media-167;3.0
1859;media-197;2.0
1859;media-81;5.0
1859;media-339;5.0
1859;media-366;5.0
1859;media-480;5.0
1859;media-211;2.0
1859;media-488;1.5
1860;media-96;5.0
1861;media-205;4.0
1862;media-412;4.0
1862;media-296;3.0
1862;media-480;4.0
1863;media-355;5.0
1863;media-418;4.5
1863;media-519;3.5
1864;media-197;2.5
1864;media-81;4.5
1864;media-366;5.0
1864;media-355;4.0
1864;media-351;3.0
1864;media-188;4.5
1865;media-463;1.0
1865;media-130;4.0
1865;media-224;2.5
1865;media-432;3.0
1865;media-221;3.0
1867;media-448;4.5
1867;media-365;4.5
1867;media-296;5.0
1867;media-357;5.0
1867;media-82;5.0
1867;media-241;4.5
1867;media-167;5.0
1867;media-197;4.5
1867;media-355;4.5
1867;media-418;5.0
1868;media-448;4.5
1868;media-503;3.5
1868;media-412;4.0
1868;media-59;4.0
1868;media-167;4.0
1868;media-197;2.0
1868;media-354;2.5
1868;media-346;3.0
1868;media-366;5.0
1868;media-480;3.5
1868;media-323;3.0
1868;media-355;3.0
1868;media-418;3.0
1868;media-54;1.5
1868;media-341;4.0
1868;media-387;3.0
1868;media-439;4.0
1868;media-509;3.0
1869;media-448;3.0
1869;media-503;4.0
1869;media-480;5.0
1869;media-32;4.5
1869;media-158;3.0
1869;media-184;4.0
1869;media-188;3.0
1870;media-18;3.0
1870;media-152;3.0
1870;media-326;4.0
1870;media-485;4.0
1871;media-448;4.0
1871;media-412;3.0
1871;media-365;4.0
1871;media-296;4.0
1871;media-197;3.5
1871;media-318;4.5
1871;media-346;3.5
1871;media-366;4.0
1871;media-355;3.0
1871;media-362;3.5
1871;media-298;4.0
1871;media-37;3.5
1871;media-356;4.0
1871;media-345;5.0
1871;media-78;3.0
1871;media-155;3.0
1872;media-448;3.0
1872;media-412;3.5
1872;media-365;5.0
1872;media-366;5.0
1872;media-355;3.5
1872;media-418;3.5
1872;media-398;4.0
1873;media-247;5.0
1873;media-326;4.0
1875;media-197;4.0
1875;media-329;2.0
1876;media-366;3.0
1876;media-107;4.0
1877;media-296;4.5
1877;media-241;4.0
1877;media-197;2.0
1877;media-366;4.0
1877;media-2;4.0
1877;media-110;4.0
1877;media-340;5.0
1877;media-417;4.5
1878;media-296;4.0
1878;media-357;5.0
1878;media-82;4.0
1878;media-59;4.0
1878;media-197;4.0
1878;media-92;4.0
1878;media-447;3.0
1879;media-241;4.0
1879;media-179;2.5
1879;media-260;3.5
1879;media-423;3.0
1880;media-15;4.0
1880;media-213;4.5
1880;media-432;5.0
1881;media-412;4.0
1881;media-296;4.0
1881;media-241;5.0
1881;media-323;4.0
1881;media-222;3.0
1882;media-82;4.0
1882;media-333;3.0
1882;media-401;2.5
1883;media-362;4.0
1883;media-372;4.5
1884;media-448;4.5
1884;media-412;2.0
1884;media-365;4.5
1884;media-296;5.0
1884;media-59;5.0
1884;media-167;5.0
1884;media-318;4.0
1884;media-81;4.0
1884;media-354;4.0
1884;media-339;5.0
1884;media-346;4.5
1884;media-366;5.0
1884;media-480;4.5
1884;media-323;5.0
1884;media-355;4.5
1884;media-350;4.0
1885;media-15;1.5
1885;media-260;3.5
1886;media-355;3.5
1886;media-350;2.0
1886;media-362;4.0
1886;media-351;3.0
1886;media-298;4.0
1886;media-345;4.0
1886;media-232;4.5
1886;media-438;3.0
1887;media-82;3.5
1887;media-197;2.5
1887;media-326;3.0
1887;media-328;4.0
1888;media-448;4.0
1888;media-355;5.0
1888;media-150;4.0
1888;media-216;4.5
1888;media-466;4.5
1888;media-518;5.0
1889;media-448;4.5
1889;media-323;5.0
1889;media-355;4.5
1889;media-259;3.0
1889;media-444;3.5
1890;media-365;3.5
1890;media-296;4.0
1890;media-82;2.0
1890;media-355;4.0
1890;media-418;4.0
1890;media-351;4.5
1890;media-356;3.5
1890;media-345;4.0
1890;media-129;4.0
1890;media-338;4.5
1890;media-450;4.5
1891;media-448;5.0
1891;media-412;5.0
1891;media-365;5.0
1891;media-296;5.0
1891;media-82;5.0
1891;media-59;4.0
1891;media-241;3.0
1891;media-167;3.0
1891;media-197;4.0
1891;media-81;5.0
1891;media-346;3.0
1891;media-366;5.0
1892;media-318;5.0
1892;media-6;4.0
1892;media-519;3.5
1892;media-362;4.0
1892;media-351;4.0
1892;media-356;3.0
1892;media-345;5.0
1892;media-205;2.5
1893;media-296;4.5
1893;media-82;4.0
1893;media-366;4.0
1893;media-355;4.5
1893;media-418;4.5
1893;media-345;4.5
1893;media-190;3.5
1893;media-398;4.0
1893;media-468;4.0
1894;media-365;5.0
1894;media-197;5.0
1894;media-63;3.5
1894;media-213;3.0
1895;media-412;2.5
1895;media-366;4.0
1895;media-350;4.5
1895;media-519;4.5
1895;media-96;5.0
1895;media-188;3.5
1895;media-470;1.0
1896;media-59;5.0
1896;media-144;5.0
1896;media-339;5.0
1896;media-320;1.5
1896;media-409;4.0
1897;media-448;3.5
1897;media-296;4.0
1897;media-232;4.0
1898;media-141;3.5
1898;media-281;4.5
1899;media-448;4.5
1899;media-412;4.0
1899;media-318;5.0
1899;media-6;5.0
1899;media-480;4.0
1899;media-355;4.5
1899;media-238;4.0
1899;media-350;4.0
1899;media-266;1.5
1899;media-13;4.0
1899;media-41;3.0
1899;media-217;5.0
1899;media-460;5.0
1899;media-481;4.0
1900;media-82;4.5
1900;media-59;4.5
1900;media-345;5.0
1900;media-427;4.5
1901;media-448;4.0
1901;media-412;4.0
1901;media-357;3.5
1901;media-82;5.0
1901;media-197;2.0
1901;media-346;3.5
1901;media-366;5.0
1901;media-355;2.0
1901;media-350;4.0
1901;media-418;2.0
1901;media-362;4.0
1901;media-351;4.0
1901;media-345;1.0
1901;media-488;3.0
1902;media-448;4.0
1902;media-503;3.0
1902;media-412;2.0
1902;media-365;4.0
1902;media-296;3.0
1902;media-357;4.0
1902;media-82;5.0
1902;media-59;4.0
1902;media-241;4.0
1902;media-167;5.0
1902;media-197;4.0
1902;media-477;3.0
1902;media-318;3.0
1902;media-81;3.0
1902;media-203;3.0
1902;media-354;4.0
1902;media-144;4.0
1902;media-339;3.0
1902;media-346;4.0
1902;media-131;1.0
1902;media-6;2.0
1902;media-366;4.0
1902;media-480;2.0
1902;media-352;3.0
1902;media-478;2.0
1902;media-323;4.0
1902;media-293;3.0
1902;media-29;2.0
1902;media-73;4.0
1902;media-77;4.5
1902;media-442;3.0
1902;media-515;3.0
1903;media-412;3.0
1903;media-118;3.0
1903;media-353;4.5
1904;media-366;5.0
1904;media-89;4.0
1904;media-388;5.0
1904;media-398;2.0
1905;media-128;5.0
1905;media-189;3.0
1906;media-59;1.5
1906;media-167;2.5
1906;media-346;3.5
1906;media-366;4.5
1906;media-480;4.0
1906;media-323;2.0
1906;media-355;3.5
1906;media-350;2.0
1906;media-173;0.5
1906;media-418;4.0
1906;media-229;4.0
1906;media-305;3.0
1907;media-503;4.0
1907;media-467;4.0
1908;media-296;5.0
1908;media-357;5.0
1908;media-241;3.0
1908;media-197;4.0
1908;media-90;3.0
1908;media-123;2.0
1908;media-139;4.0
1908;media-230;4.0
1908;media-472;3.5
1909;media-448;5.0
1909;media-412;3.5
1909;media-365;5.0
1909;media-296;2.5
1909;media-82;4.5
1909;media-59;4.5
1909;media-241;5.0
1909;media-167;4.5
1909;media-197;4.5
1909;media-477;4.0
1909;media-346;5.0
1909;media-366;4.0
1909;media-355;4.5
1909;media-350;4.0
1909;media-173;2.5
1909;media-418;5.0
1909;media-519;3.5
1909;media-351;4.0
1909;media-356;3.0
1909;media-269;3.5
1909;media-345;3.0
1909;media-313;4.0
1909;media-439;5.0
1910;media-73;3.5
1910;media-313;2.0
1910;media-445;3.5
1910;media-499;4.0
1911;media-354;4.5
1911;media-366;5.0
1912;media-241;4.0
1912;media-366;3.5
1912;media-511;3.0
1912;media-345;3.5
1913;media-296;5.0
1913;media-332;3.0
1914;media-296;4.5
1914;media-241;5.0
1914;media-197;2.5
1914;media-355;3.5
1914;media-121;3.5
1914;media-378;2.5
1914;media-457;3.0
1915;media-448;4.0
1915;media-82;3.5
1915;media-167;4.5
1915;media-197;3.0
1915;media-346;3.5
1915;media-366;4.0
1915;media-355;2.0
1915;media-418;2.0
1915;media-351;4.0
1915;media-511;3.5
1915;media-345;3.5
1916;media-366;4.0
1916;media-254;4.5
1917;media-40;5.0
1917;media-518;3.0
1918;media-197;4.5
1918;media-366;4.5
1918;media-406;4.5
1919;media-270;4.0
1919;media-353;4.0
1919;media-465;0.5
1919;media-501;4.0
1920;media-197;4.0
1920;media-261;4.0
1920;media-389;2.5
1921;media-476;3.5
1922;media-296;4.5
1922;media-357;3.5
1922;media-366;4.0
1922;media-351;3.0
1923;media-366;5.0
1923;media-362;3.0
1923;media-345;4.5
1923;media-335;4.0
1923;media-337;3.0
1924;media-412;5.0
1924;media-58;4.0
1924;media-172;3.0
1924;media-403;4.0
1924;media-420;5.0
1925;media-448;4.5
1925;media-59;4.0
1925;media-197;2.5
1925;media-366;4.0
1925;media-355;5.0
1925;media-418;4.5
1925;media-135;1.0
1925;media-353;5.0
1926;media-59;4.5
1926;media-339;4.0
1926;media-74;3.5
1926;media-169;3.5
1926;media-433;4.0
1928;media-448;4.5
1928;media-59;4.5
1928;media-167;4.5
1928;media-318;4.0
1928;media-346;4.0
1928;media-323;4.5
1928;media-355;4.0
1928;media-350;4.0
1928;media-418;4.5
1929;media-448;2.0
1929;media-296;3.0
1929;media-318;4.0
1929;media-339;4.0
1929;media-355;5.0
1929;media-301;4.5
1930;media-296;4.0
1930;media-290;2.5
1930;media-417;2.5
1930;media-449;2.0
1930;media-479;4.0
1931;media-448;4.5
1931;media-412;1.0
1931;media-167;4.0
1931;media-346;4.0
1931;media-366;3.5
1931;media-480;2.5
1931;media-355;4.0
1931;media-350;4.0
1931;media-418;4.0
1931;media-303;1.5
1931;media-432;5.0
1932;media-448;4.5
1932;media-296;2.5
1932;media-357;4.5
1932;media-82;2.0
1932;media-366;4.5
1932;media-355;5.0
1932;media-418;5.0
1932;media-362;4.5
1932;media-351;5.0
1932;media-356;3.5
1932;media-511;4.0
1932;media-345;3.5
1933;media-107;4.5
1933;media-115;5.0
1933;media-166;3.0
1934;media-448;3.5
1934;media-412;4.0
1934;media-296;4.0
1934;media-59;3.0
1934;media-167;3.0
1934;media-197;1.0
1934;media-318;4.0
1934;media-81;2.5
1934;media-354;4.0
1934;media-339;3.0
1934;media-346;1.5
1934;media-366;4.0
1934;media-355;2.5
1934;media-418;3.0
1934;media-27;3.5
1934;media-393;2.5
1935;media-448;4.0
1935;media-296;4.0
1935;media-167;4.0
1935;media-339;1.0
1935;media-53;4.5
1935;media-176;1.0
1935;media-281;3.0
1935;media-518;4.5
1936;media-82;4.0
1936;media-366;4.0
1936;media-351;4.0
1936;media-345;4.5
1936;media-5;4.0
1936;media-423;3.5
1936;media-467;5.0
1937;media-197;5.0
1937;media-257;3.5
1937;media-508;5.0
1938;media-20;3.0
1938;media-262;4.0
1938;media-372;2.5
1938;media-422;3.0
1939;media-81;4.5
1939;media-366;3.5
1939;media-480;4.0
1939;media-29;4.0
1939;media-355;2.5
1939;media-418;2.5
1939;media-277;4.0
1940;media-448;4.0
1940;media-503;4.0
1940;media-412;3.0
1940;media-296;5.0
1940;media-82;3.0
1940;media-59;5.0
1940;media-354;4.0
1940;media-323;4.0
1940;media-77;3.0
1940;media-212;2.0
1940;media-243;4.0
1940;media-417;3.0
1940;media-486;3.5
1941;media-215;4.5
1941;media-287;4.0
1942;media-296;5.0
1942;media-82;5.0
1942;media-241;4.0
1942;media-167;3.0
1942;media-52;0.5
1942;media-148;0.5
1942;media-396;4.0
1944;media-412;2.0
1944;media-82;5.0
1944;media-366;4.5
1944;media-163;4.0
1944;media-210;4.5
1945;media-82;5.0
1945;media-244;2.0
1946;media-448;4.0
1946;media-365;5.0
1946;media-296;5.0
1946;media-82;4.0
1946;media-59;5.0
1946;media-241;5.0
1946;media-167;4.0
1946;media-81;3.0
1946;media-367;1.0
1947;media-355;5.0
1947;media-350;5.0
1947;media-418;5.0
1947;media-519;5.0
1947;media-351;5.0
1947;media-356;3.0
1947;media-511;4.5
1947;media-345;5.0
1947;media-109;3.0
1947;media-116;4.5
1947;media-364;5.0
1948;media-448;5.0
1948;media-59;5.0
1948;media-81;5.0
1948;media-366;4.0
1948;media-298;3.5
1948;media-356;4.0
1948;media-511;5.0
1948;media-345;5.0
1948;media-316;4.0
1948;media-404;4.5
1949;media-241;2.0
1949;media-81;4.0
1949;media-366;3.0
1949;media-323;1.0
1949;media-148;3.0
1950;media-503;4.0
1950;media-412;3.5
1950;media-339;4.0
1950;media-366;4.5
1950;media-480;4.0
1950;media-352;3.5
1950;media-323;4.0
1950;media-355;4.5
1950;media-238;3.5
1950;media-418;4.5
1950;media-266;1.5
1950;media-9;3.0
1950;media-314;2.0
1950;media-453;2.0
1951;media-448;5.0
1951;media-82;4.0
1951;media-192;4.0
1952;media-346;2.5
1952;media-480;2.0
1952;media-355;4.5
1952;media-418;4.5
1952;media-362;4.5
1952;media-147;4.0
1953;media-412;3.0
1953;media-163;3.5
1954;media-448;5.0
1954;media-503;4.0
1954;media-412;4.0
1954;media-296;5.0
1954;media-357;4.0
1954;media-82;4.0
1954;media-59;4.0
1954;media-241;4.0
1954;media-167;4.0
1954;media-197;2.0
1954;media-81;4.0
1954;media-354;3.0
1954;media-339;2.0
1954;media-346;3.0
1954;media-366;4.0
1954;media-480;3.0
1954;media-352;1.0
1954;media-22;5.0
1954;media-308;4.0
1955;media-56;5.0
1955;media-83;3.5
1955;media-139;3.5
1955;media-156;3.0
1955;media-231;5.0
1955;media-464;5.0
1956;media-418;0.5
1956;media-488;4.0
1957;media-114;3.0
1957;media-277;2.0
1958;media-448;3.0
1958;media-412;3.0
1959;media-54;4.0
1959;media-408;2.0
1959;media-432;4.0
1959;media-445;3.0
1960;media-412;3.0
1960;media-104;3.0
1960;media-496;3.0
1961;media-355;4.5
1961;media-350;4.0
1961;media-418;4.0
1961;media-482;1.0
1961;media-519;4.0
1961;media-142;1.0
1961;media-165;3.0
1962;media-448;5.0
1962;media-27;4.5
1962;media-291;3.0
1962;media-333;4.5
1963;media-448;3.5
1963;media-412;4.5
1963;media-318;4.5
1963;media-339;4.5
1963;media-6;4.5
1963;media-366;5.0
1963;media-355;5.0
1963;media-418;5.0
1963;media-362;4.5
1963;media-351;5.0
1963;media-356;5.0
1963;media-345;5.0
1963;media-8;3.0
1963;media-58;5.0
1963;media-316;4.0
1964;media-82;3.5
1964;media-366;4.5
1964;media-355;4.5
1964;media-418;4.0
1964;media-26;3.5
1964;media-45;4.0
1965;media-26;3.0
1965;media-329;2.0
1965;media-395;3.0
1966;media-197;3.0
1966;media-107;2.0
1966;media-222;4.0
1966;media-273;5.0
1967;media-357;4.0
1967;media-82;3.5
1967;media-354;4.0
1967;media-355;4.0
1967;media-418;2.5
1967;media-208;4.0
1967;media-230;4.0
1968;media-448;4.0
1968;media-365;4.0
1968;media-296;3.5
1968;media-357;4.5
1968;media-82;3.0
1968;media-59;4.0
1968;media-167;4.0
1968;media-81;3.5
1968;media-366;4.5
1968;media-352;3.5
1968;media-355;4.5
1968;media-418;4.5
1968;media-406;3.5
1968;media-519;3.5
1968;media-362;3.5
1968;media-345;3.5
1968;media-130;3.5
1968;media-440;3.5
1968;media-319;4.0
1968;media-232;4.5
1968;media-471;4.0
1968;media-263;4.5
1968;media-330;3.5
1969;media-448;2.0
1969;media-412;4.0
1969;media-296;3.0
1969;media-357;4.0
1969;media-59;5.0
1969;media-241;5.0
1969;media-167;4.0
1969;media-197;4.0
1969;media-354;3.0
1969;media-144;3.0
1969;media-346;4.0
1969;media-75;1.0
1970;media-503;2.5
1970;media-365;3.5
1970;media-357;5.0
1970;media-82;5.0
